country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Turkey,2010,male,15-24 years,238,6411111,3.71,Turkey2010,0.738,"771,901,768,698",11525,Millenials
Turkey,2010,female,75+ years,28,1226764,2.28,Turkey2010,0.738,"771,901,768,698",11525,Silent
Turkey,2010,female,15-24 years,95,6118805,1.55,Turkey2010,0.738,"771,901,768,698",11525,Millenials
Turkey,2010,female,55-74 years,57,4537405,1.26,Turkey2010,0.738,"771,901,768,698",11525,Silent
Turkey,2010,female,35-54 years,110,9153406,1.2,Turkey2010,0.738,"771,901,768,698",11525,Generation X
Turkey,2010,female,25-34 years,61,6170592,0.99,Turkey2010,0.738,"771,901,768,698",11525,Generation X
Turkey,2010,male,5-14 years,27,6519482,0.41,Turkey2010,0.738,"771,901,768,698",11525,Generation Z
Turkey,2010,female,5-14 years,25,6182454,0.4,Turkey2010,0.738,"771,901,768,698",11525,Generation Z
Turkey,2011,male,75+ years,45,860492,5.23,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Silent
Turkey,2011,male,55-74 years,162,4380447,3.7,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Boomers
Turkey,2011,male,35-54 years,266,9478566,2.81,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation X
Turkey,2011,male,25-34 years,180,6458549,2.79,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
Turkey,2011,male,15-24 years,177,6416997,2.76,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
Turkey,2011,female,15-24 years,83,6126637,1.35,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
Turkey,2011,female,75+ years,15,1274924,1.18,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Silent
Turkey,2011,female,25-34 years,60,6266330,0.96,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
Turkey,2011,female,35-54 years,82,9296163,0.88,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation X
Turkey,2011,female,55-74 years,35,4781947,0.73,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Boomers
Turkey,2011,female,5-14 years,23,6178913,0.37,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation Z
Turkey,2011,male,5-14 years,20,6514392,0.31,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation Z
Turkey,2012,male,75+ years,58,886919,6.54,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Silent
Turkey,2012,male,35-54 years,399,9718299,4.11,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation X
Turkey,2012,male,55-74 years,180,4532575,3.97,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Boomers
Turkey,2012,male,25-34 years,227,6494243,3.5,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
Turkey,2012,male,15-24 years,184,6425966,2.86,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
Turkey,2012,female,75+ years,23,1325413,1.74,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Silent
Turkey,2012,female,15-24 years,94,6140942,1.53,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
Turkey,2012,female,25-34 years,78,6314493,1.24,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
Turkey,2012,female,35-54 years,113,9539648,1.18,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation X
Turkey,2012,female,55-74 years,55,4925454,1.12,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Boomers
Turkey,2012,male,5-14 years,24,6503156,0.37,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation Z
Turkey,2012,female,5-14 years,15,6169331,0.24,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation Z
Turkey,2013,male,75+ years,76,915690,8.3,Turkey2013,0.759,"950,579,413,279",13603,Silent
Turkey,2013,male,55-74 years,239,4664864,5.12,Turkey2013,0.759,"950,579,413,279",13603,Boomers
Turkey,2013,male,35-54 years,477,9982233,4.78,Turkey2013,0.759,"950,579,413,279",13603,Generation X
Turkey,2013,male,25-34 years,285,6491205,4.39,Turkey2013,0.759,"950,579,413,279",13603,Millenials
Turkey,2013,male,15-24 years,253,6461036,3.92,Turkey2013,0.759,"950,579,413,279",13603,Millenials
Turkey,2013,female,15-24 years,133,6177538,2.15,Turkey2013,0.759,"950,579,413,279",13603,Millenials
Turkey,2013,female,75+ years,29,1374051,2.11,Turkey2013,0.759,"950,579,413,279",13603,Silent
Turkey,2013,female,55-74 years,73,5052537,1.44,Turkey2013,0.759,"950,579,413,279",13603,Boomers
Turkey,2013,female,25-34 years,87,6322406,1.38,Turkey2013,0.759,"950,579,413,279",13603,Millenials
Turkey,2013,female,35-54 years,118,9808886,1.2,Turkey2013,0.759,"950,579,413,279",13603,Generation X
Turkey,2013,female,5-14 years,23,6148825,0.37,Turkey2013,0.759,"950,579,413,279",13603,Generation Z
Turkey,2013,male,5-14 years,17,6481081,0.26,Turkey2013,0.759,"950,579,413,279",13603,Generation Z
Turkey,2014,male,75+ years,66,952449,6.93,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Silent
Turkey,2014,male,55-74 years,225,4851259,4.64,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Boomers
Turkey,2014,male,15-24 years,260,6517033,3.99,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
Turkey,2014,male,35-54 years,394,10244541,3.85,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation X
Turkey,2014,male,25-34 years,243,6484352,3.75,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
Turkey,2014,female,15-24 years,114,6220032,1.83,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
Turkey,2014,female,75+ years,23,1426848,1.61,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Silent
Turkey,2014,female,55-74 years,79,5233238,1.51,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Boomers
Turkey,2014,female,35-54 years,109,10070621,1.08,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation X
Turkey,2014,female,25-34 years,65,6325398,1.03,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
Turkey,2014,male,5-14 years,21,6469621,0.32,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation Z
Turkey,2014,female,5-14 years,18,6136028,0.29,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation Z
Qatar,2010,male,25-34 years,20,466496,4.29,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Generation X
Qatar,2010,male,15-24 years,8,189517,4.22,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Millenials
Qatar,2010,male,35-54 years,18,523563,3.44,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Generation X
Qatar,2010,female,25-34 years,1,113923,0.88,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Generation X
Qatar,2010,female,15-24 years,0,67779,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Millenials
Qatar,2010,female,35-54 years,0,115895,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Generation X
Qatar,2010,female,5-14 years,0,70137,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Generation Z
Qatar,2010,female,55-74 years,0,16476,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Silent
Qatar,2010,female,75+ years,0,1858,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Silent
Qatar,2010,male,5-14 years,0,72634,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Generation Z
Qatar,2010,male,55-74 years,0,49265,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Silent
Qatar,2010,male,75+ years,0,2049,0.0,Qatar2010,0.8440000000000001,"125,122,306,346",74055,Silent
Qatar,2011,male,15-24 years,9,232554,3.87,Qatar2011,0.841,"167,775,274,725",90490,Millenials
Qatar,2011,male,55-74 years,2,56963,3.51,Qatar2011,0.841,"167,775,274,725",90490,Boomers
Qatar,2011,male,35-54 years,19,558761,3.4,Qatar2011,0.841,"167,775,274,725",90490,Generation X
Qatar,2011,male,25-34 years,15,499529,3.0,Qatar2011,0.841,"167,775,274,725",90490,Millenials
Qatar,2011,female,15-24 years,2,75069,2.66,Qatar2011,0.841,"167,775,274,725",90490,Millenials
Qatar,2011,female,35-54 years,2,124729,1.6,Qatar2011,0.841,"167,775,274,725",90490,Generation X
Qatar,2011,female,25-34 years,1,122957,0.81,Qatar2011,0.841,"167,775,274,725",90490,Millenials
Qatar,2011,female,5-14 years,0,76170,0.0,Qatar2011,0.841,"167,775,274,725",90490,Generation Z
Qatar,2011,female,55-74 years,0,18211,0.0,Qatar2011,0.841,"167,775,274,725",90490,Boomers
Qatar,2011,female,75+ years,0,2064,0.0,Qatar2011,0.841,"167,775,274,725",90490,Silent
Qatar,2011,male,5-14 years,0,84348,0.0,Qatar2011,0.841,"167,775,274,725",90490,Generation Z
Qatar,2011,male,75+ years,0,2726,0.0,Qatar2011,0.841,"167,775,274,725",90490,Silent
Qatar,2012,male,25-34 years,16,537337,2.98,Qatar2012,0.848,"186,833,516,484",93270,Millenials
Qatar,2012,female,35-54 years,4,134674,2.97,Qatar2012,0.848,"186,833,516,484",93270,Generation X
Qatar,2012,male,15-24 years,7,266285,2.63,Qatar2012,0.848,"186,833,516,484",93270,Millenials
Qatar,2012,male,35-54 years,14,586307,2.39,Qatar2012,0.848,"186,833,516,484",93270,Generation X
Qatar,2012,male,55-74 years,1,64600,1.55,Qatar2012,0.848,"186,833,516,484",93270,Boomers
Qatar,2012,female,25-34 years,1,133051,0.75,Qatar2012,0.848,"186,833,516,484",93270,Millenials
Qatar,2012,female,15-24 years,0,80919,0.0,Qatar2012,0.848,"186,833,516,484",93270,Millenials
Qatar,2012,female,5-14 years,0,82707,0.0,Qatar2012,0.848,"186,833,516,484",93270,Generation Z
Qatar,2012,female,55-74 years,0,19868,0.0,Qatar2012,0.848,"186,833,516,484",93270,Boomers
Qatar,2012,female,75+ years,0,2314,0.0,Qatar2012,0.848,"186,833,516,484",93270,Silent
Qatar,2012,male,5-14 years,0,91507,0.0,Qatar2012,0.848,"186,833,516,484",93270,Generation Z
Qatar,2012,male,75+ years,0,3580,0.0,Qatar2012,0.848,"186,833,516,484",93270,Silent
Qatar,2013,male,15-24 years,8,284327,2.81,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Millenials
Qatar,2013,male,25-34 years,15,580440,2.58,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Millenials
Qatar,2013,male,35-54 years,13,608776,2.14,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Generation X
Qatar,2013,female,25-34 years,1,143703,0.7,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Millenials
Qatar,2013,female,15-24 years,0,84449,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Millenials
Qatar,2013,female,35-54 years,0,145530,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Generation X
Qatar,2013,female,5-14 years,0,89888,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Generation Z
Qatar,2013,female,55-74 years,0,21311,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Boomers
Qatar,2013,female,75+ years,0,2575,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Silent
Qatar,2013,male,5-14 years,0,97682,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Generation Z
Qatar,2013,male,55-74 years,0,72220,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Boomers
Qatar,2013,male,75+ years,0,4448,0.0,Qatar2013,0.8490000000000001,"198,727,747,253",93066,Silent
Qatar,2014,female,55-74 years,1,22469,4.45,Qatar2014,0.85,"206,224,725,275",91587,Boomers
Qatar,2014,male,15-24 years,12,286756,4.18,Qatar2014,0.85,"206,224,725,275",91587,Millenials
Qatar,2014,male,35-54 years,23,629627,3.65,Qatar2014,0.85,"206,224,725,275",91587,Generation X
Qatar,2014,male,55-74 years,2,80029,2.5,Qatar2014,0.85,"206,224,725,275",91587,Boomers
Qatar,2014,male,25-34 years,15,626535,2.39,Qatar2014,0.85,"206,224,725,275",91587,Millenials
Qatar,2014,female,15-24 years,1,85593,1.17,Qatar2014,0.85,"206,224,725,275",91587,Millenials
Qatar,2014,female,25-34 years,1,153842,0.65,Qatar2014,0.85,"206,224,725,275",91587,Millenials
Qatar,2014,female,35-54 years,0,157182,0.0,Qatar2014,0.85,"206,224,725,275",91587,Generation X
Qatar,2014,female,5-14 years,0,97388,0.0,Qatar2014,0.85,"206,224,725,275",91587,Generation Z
Qatar,2014,female,75+ years,0,2802,0.0,Qatar2014,0.85,"206,224,725,275",91587,Silent
Qatar,2014,male,5-14 years,0,104323,0.0,Qatar2014,0.85,"206,224,725,275",91587,Generation Z
Qatar,2014,male,75+ years,0,5136,0.0,Qatar2014,0.85,"206,224,725,275",91587,Silent
Colombia,2010,male,75+ years,65,418296,15.54,Colombia2010,0.706,"287,018,184,638",6836,Silent
Colombia,2010,male,25-34 years,436,3779392,11.54,Colombia2010,0.706,"287,018,184,638",6836,Generation X
Colombia,2010,male,15-24 years,480,4274849,11.23,Colombia2010,0.706,"287,018,184,638",6836,Millenials
Colombia,2010,male,55-74 years,225,2337537,9.63,Colombia2010,0.706,"287,018,184,638",6836,Silent
Colombia,2010,male,35-54 years,463,5646115,8.2,Colombia2010,0.706,"287,018,184,638",6836,Generation X
Colombia,2010,female,15-24 years,187,4154664,4.5,Colombia2010,0.706,"287,018,184,638",6836,Millenials
Colombia,2010,female,25-34 years,78,3841659,2.03,Colombia2010,0.706,"287,018,184,638",6836,Generation X
Colombia,2010,female,35-54 years,72,6052417,1.19,Colombia2010,0.706,"287,018,184,638",6836,Generation X
Colombia,2010,male,5-14 years,41,4178908,0.98,Colombia2010,0.706,"287,018,184,638",6836,Generation Z
Colombia,2010,female,5-14 years,39,4010759,0.97,Colombia2010,0.706,"287,018,184,638",6836,Generation Z
Colombia,2010,female,75+ years,5,594329,0.84,Colombia2010,0.706,"287,018,184,638",6836,Silent
Colombia,2010,female,55-74 years,16,2700178,0.59,Colombia2010,0.706,"287,018,184,638",6836,Silent
Colombia,2011,male,75+ years,60,436385,13.75,Colombia2011,0.713,"335,415,156,702",7885,Silent
Colombia,2011,male,15-24 years,450,4268385,10.54,Colombia2011,0.713,"335,415,156,702",7885,Millenials
Colombia,2011,male,25-34 years,382,3840952,9.95,Colombia2011,0.713,"335,415,156,702",7885,Millenials
Colombia,2011,male,55-74 years,231,2445112,9.45,Colombia2011,0.713,"335,415,156,702",7885,Boomers
Colombia,2011,male,35-54 years,498,5745871,8.67,Colombia2011,0.713,"335,415,156,702",7885,Generation X
Colombia,2011,female,15-24 years,159,4147875,3.83,Colombia2011,0.713,"335,415,156,702",7885,Millenials
Colombia,2011,female,25-34 years,69,3897562,1.77,Colombia2011,0.713,"335,415,156,702",7885,Millenials
Colombia,2011,female,35-54 years,87,6156452,1.41,Colombia2011,0.713,"335,415,156,702",7885,Generation X
Colombia,2011,female,55-74 years,29,2822325,1.03,Colombia2011,0.713,"335,415,156,702",7885,Boomers
Colombia,2011,male,5-14 years,41,4163139,0.98,Colombia2011,0.713,"335,415,156,702",7885,Generation Z
Colombia,2011,female,5-14 years,34,3995726,0.85,Colombia2011,0.713,"335,415,156,702",7885,Generation Z
Colombia,2011,female,75+ years,4,618521,0.65,Colombia2011,0.713,"335,415,156,702",7885,Silent
Colombia,2012,male,75+ years,69,453582,15.21,Colombia2012,0.715,"369,659,700,376",8586,Silent
Colombia,2012,male,15-24 years,486,4254495,11.42,Colombia2012,0.715,"369,659,700,376",8586,Millenials
Colombia,2012,male,25-34 years,412,3891260,10.59,Colombia2012,0.715,"369,659,700,376",8586,Millenials
Colombia,2012,male,55-74 years,266,2556199,10.41,Colombia2012,0.715,"369,659,700,376",8586,Boomers
Colombia,2012,male,35-54 years,455,5846650,7.78,Colombia2012,0.715,"369,659,700,376",8586,Generation X
Colombia,2012,female,15-24 years,151,4133625,3.65,Colombia2012,0.715,"369,659,700,376",8586,Millenials
Colombia,2012,female,25-34 years,73,3942505,1.85,Colombia2012,0.715,"369,659,700,376",8586,Millenials
Colombia,2012,female,55-74 years,41,2948489,1.39,Colombia2012,0.715,"369,659,700,376",8586,Boomers
Colombia,2012,female,35-54 years,83,6261133,1.33,Colombia2012,0.715,"369,659,700,376",8586,Generation X
Colombia,2012,male,5-14 years,44,4146398,1.06,Colombia2012,0.715,"369,659,700,376",8586,Generation Z
Colombia,2012,female,75+ years,6,642251,0.93,Colombia2012,0.715,"369,659,700,376",8586,Silent
Colombia,2012,female,5-14 years,33,3979277,0.83,Colombia2012,0.715,"369,659,700,376",8586,Generation Z
Colombia,2013,male,75+ years,69,470105,14.68,Colombia2013,0.718,"380,191,881,860",8731,Silent
Colombia,2013,male,15-24 years,450,4235904,10.62,Colombia2013,0.718,"380,191,881,860",8731,Millenials
Colombia,2013,male,55-74 years,260,2672132,9.73,Colombia2013,0.718,"380,191,881,860",8731,Boomers
Colombia,2013,male,25-34 years,381,3931611,9.69,Colombia2013,0.718,"380,191,881,860",8731,Millenials
Colombia,2013,male,35-54 years,462,5947520,7.77,Colombia2013,0.718,"380,191,881,860",8731,Generation X
Colombia,2013,female,15-24 years,141,4114036,3.43,Colombia2013,0.718,"380,191,881,860",8731,Millenials
Colombia,2013,female,25-34 years,81,3977885,2.04,Colombia2013,0.718,"380,191,881,860",8731,Millenials
Colombia,2013,female,35-54 years,101,6365459,1.59,Colombia2013,0.718,"380,191,881,860",8731,Generation X
Colombia,2013,female,55-74 years,41,3079952,1.33,Colombia2013,0.718,"380,191,881,860",8731,Boomers
Colombia,2013,male,5-14 years,41,4126269,0.99,Colombia2013,0.718,"380,191,881,860",8731,Generation Z
Colombia,2013,female,5-14 years,36,3959475,0.91,Colombia2013,0.718,"380,191,881,860",8731,Generation Z
Colombia,2013,female,75+ years,5,665950,0.75,Colombia2013,0.718,"380,191,881,860",8731,Silent
Colombia,2014,male,75+ years,83,486197,17.07,Colombia2014,0.72,"378,195,716,714",8591,Silent
Colombia,2014,male,15-24 years,480,4216293,11.38,Colombia2014,0.72,"378,195,716,714",8591,Millenials
Colombia,2014,male,55-74 years,283,2795271,10.12,Colombia2014,0.72,"378,195,716,714",8591,Boomers
Colombia,2014,male,25-34 years,395,3965410,9.96,Colombia2014,0.72,"378,195,716,714",8591,Millenials
Colombia,2014,male,35-54 years,477,6046987,7.89,Colombia2014,0.72,"378,195,716,714",8591,Generation X
Colombia,2014,female,15-24 years,132,4092325,3.23,Colombia2014,0.72,"378,195,716,714",8591,Millenials
Colombia,2014,female,25-34 years,82,4007103,2.05,Colombia2014,0.72,"378,195,716,714",8591,Millenials
Colombia,2014,female,55-74 years,43,3219142,1.34,Colombia2014,0.72,"378,195,716,714",8591,Boomers
Colombia,2014,female,35-54 years,82,6467724,1.27,Colombia2014,0.72,"378,195,716,714",8591,Generation X
Colombia,2014,male,5-14 years,37,4100740,0.9,Colombia2014,0.72,"378,195,716,714",8591,Generation Z
Colombia,2014,female,75+ years,5,690028,0.72,Colombia2014,0.72,"378,195,716,714",8591,Silent
Colombia,2014,female,5-14 years,27,3934580,0.69,Colombia2014,0.72,"378,195,716,714",8591,Generation Z
South Africa,2010,male,75+ years,9,250341,3.6,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,male,25-34 years,106,4588964,2.31,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,male,55-74 years,35,2069020,1.69,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,male,35-54 years,85,5336625,1.59,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,male,15-24 years,56,5175095,1.08,South Africa2010,0.643,"375,298,134,440",8128,Millenials
South Africa,2010,female,75+ years,4,516647,0.77,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,female,15-24 years,32,5099408,0.63,South Africa2010,0.643,"375,298,134,440",8128,Millenials
South Africa,2010,female,35-54 years,28,5795087,0.48,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,female,25-34 years,20,4402203,0.45,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,female,55-74 years,8,2654031,0.3,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,male,5-14 years,8,5179048,0.15,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
South Africa,2010,female,5-14 years,2,5109731,0.04,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
South Africa,2011,male,25-34 years,88,4671416,1.88,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Millenials
South Africa,2011,male,35-54 years,87,5470606,1.59,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Generation X
South Africa,2011,male,15-24 years,77,5175523,1.49,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Millenials
South Africa,2011,male,55-74 years,28,2131366,1.31,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Boomers
South Africa,2011,male,75+ years,2,262348,0.76,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Silent
South Africa,2011,female,75+ years,4,538536,0.74,South Africa2011,0.6509999999999999,"416,878,162,441",8906,Silent
